source,target,value
16,147,1
16,62,1
16,107,1
16,914,1
16,99,1
16,35,1
16,918,1
16,88,1
16,77,1
17,350,1
17,479,1
18,786,1
19,184,1
19,175,1
19,10,1
19,62,1
19,626,1
19,684,1
19,823,1
19,692,1
20,168,1
20,222,1
20,246,1
20,203,1
20,251,1
20,14,1
20,113,1
20,179,1
20,25,1
20,93,1
20,177,1
20,152,1
21,620,1
21,952,1
21,948,1
21,60,1
21,781,1
22,56,1
22,167,1
22,16,1
22,182,1
22,64,1
22,35,1
22,99,1
22,91,1
22,622,1
22,77,1
22,554,1
23,443,1
23,378,1
24,624,1
24,545,1
24,139,1
24,86,1
24,104,1
24,626,1
24,642,1
24,684,1
24,41,1
24,176,1
24,220,1
25,234,1
25,166,1
25,87,1
25,203,1
25,86,1
25,172,1
25,112,1
25,39,1
25,1000,1
25,93,1
25,20,1
25,68,1
25,66,1
25,98,1
26,534,1
26,865,1
26,173,1
27,677,1
27,199,1
27,606,1
27,729,1
28,703,1
28,840,1
28,38,1
28,587,1
28,263,1
29,184,1
29,46,1
29,955,1
29,190,1
29,175,1
29,34,1
29,210,1
29,944,1
29,10,1
29,137,1
29,132,1
29,39,1
29,70,1
29,94,1
29,1000,1
29,57,1
29,243,1
29,953,1
29,74,1
29,88,1
29,576,1
29,958,1
29,152,1
30,654,1
30,202,1
30,503,1
30,139,1
30,239,1
30,244,1
30,120,1
30,411,1
30,94,1
30,6,1
30,956,1
31,640,1
31,252,1
31,469,1
31,421,1
31,362,1
32,481,1
32,477,1
32,582,1
32,155,1
32,149,1
32,613,1
33,937,1
33,166,1
33,569,1
33,557,1
33,607,1
33,700,1
34,136,1
34,190,1
34,385,1
34,10,1
34,239,1
34,244,1
34,39,1
34,5,1
34,13,1
34,29,1
34,3,1
34,94,1
34,57,1
34,363,1
34,953,1
34,75,1
34,176,1
34,88,1
34,737,1
34,115,1
35,202,1
35,22,1
35,181,1
35,227,1
35,16,1
35,878,1
35,182,1
35,64,1
35,93,1
35,99,1
35,77,1
36,798,1
36,184,1
36,993,1
36,630,1
36,87,1
36,39,1
36,243,1
36,82,1
36,4,1
37,945,1
37,126,1
37,944,1
37,368,1
37,746,1
37,610,1
37,106,1
37,675,1
37,576,1
37,835,1
38,59,1
38,840,1
38,28,1
38,49,1
39,798,1
39,36,1
39,955,1
39,993,1
39,175,1
39,34,1
39,166,1
39,630,1
39,87,1
39,132,1
39,29,1
39,25,1
39,93,1
39,243,1
39,82,1
39,88,1
39,129,1
39,4,1
39,152,1
39,958,1
39,249,1
40,197,1
40,138,1
40,999,1
40,14,1
40,107,1
40,196,1
40,845,1
40,164,1
41,624,1
41,654,1
41,822,1
41,210,1
41,357,1
41,24,1
41,394,1
41,495,1
41,104,1
41,674,1
41,642,1
41,157,1
41,281,1
41,323,1
41,939,1
41,176,1
41,355,1
41,217,1
41,2,1
41,220,1
41,462,1
42,369,1
42,775,1
42,3,1
43,89,1
915,795,1
915,332,1
915,977,1
915,61,1
915,929,1
915,715,1
915,630,1
915,994,1
915,123,1
915,940,1
915,812,1
915,106,1
915,333,1
915,476,1
915,679,1
915,596,1
915,606,1
915,835,1
915,249,1
45,59,1
45,361,1
45,372,1
45,132,1
45,485,1
46,184,1
46,545,1
46,903,1
46,10,1
46,69,1
46,133,1
46,393,1
46,996,1
46,307,1
46,626,1
46,29,1
46,342,1
46,570,1
46,622,1
46,162,1
46,409,1
46,464,1
47,798,1
47,199,1
47,105,1
47,133,1
47,684,1
47,692,1
48,798,1
48,358,1
48,175,1
48,137,1
48,537,1
48,70,1
48,874,1
48,934,1
48,576,1
48,152,1
49,38,1
49,931,1
49,765,1
50,418,1
50,971,1
50,139,1
50,244,1
50,67,1
50,247,1
50,810,1
50,769,1
51,197,1
51,56,1
51,8,1
51,137,1
51,983,1
51,107,1
51,196,1
51,914,1
51,64,1
51,164,1
51,128,1
51,223,1
51,2,1
52,81,1
52,168,1
52,955,1
52,993,1
52,588,1
52,181,1
52,172,1
52,132,1
52,165,1
52,167,1
52,5,1
52,13,1
52,247,1
52,174,1
52,131,1
52,82,1
52,95,1
52,217,1
52,6,1
52,54,1
52,838,1
53,677,1
53,964,1
53,710,1
53,547,1
53,520,1
53,306,1
54,660,1
54,319,1
54,84,1
54,232,1
54,120,1
54,725,1
54,135,1
54,149,1
54,52,1
54,838,1
55,361,1
55,800,1
55,234,1
55,983,1
55,889,1
55,958,1
56,121,1
56,191,1
56,651,1
56,250,1
56,105,1
56,944,1
56,22,1
56,181,1
56,69,1
56,8,1
56,70,1
56,240,1
56,107,1
56,111,1
56,782,1
56,196,1
56,914,1
56,64,1
56,51,1
56,164,1
56,128,1
56,223,1
57,654,1
57,955,1
57,34,1
57,10,1
57,239,1
57,5,1
57,179,1
57,29,1
57,94,1
57,507,1
57,6,1
58,477,1
58,666,1
58,442,1
58,299,1
58,797,1
58,508,1
58,305,1
58,487,1
59,361,1
59,844,1
59,980,1
59,972,1
59,905,1
59,809,1
59,45,1
59,627,1
59,38,1
59,745,1
59,1,1
59,932,1
60,21,1
60,952,1
60,948,1
60,779,1
61,402,1
61,929,1
61,210,1
61,829,1
61,630,1
61,915,1
61,231,1
61,152,1
61,249,1
62,433,1
62,434,1
62,147,1
62,16,1
62,879,1
62,91,1
62,622,1
62,19,1
63,950,1
63,222,1
63,820,1
63,232,1
63,112,1
63,76,1
63,108,1
63,95,1
64,207,1
64,22,1
64,7,1
64,56,1
64,131,1
64,164,1
64,51,1
64,35,1
64,77,1
65,798,1
65,970,1
65,837,1
65,105,1
65,130,1
65,86,1
65,137,1
65,97,1
65,74,1
65,129,1
65,4,1
66,96,1
66,7,1
66,203,1
66,169,1
66,112,1
66,25,1
66,1000,1
66,98,1
66,156,1
67,654,1
67,136,1
67,819,1
67,139,1
67,244,1
67,50,1
67,247,1
67,6,1
67,1004,1
67,769,1
67,973,1
68,1001,1
68,114,1
68,168,1
68,165,1
68,113,1
68,25,1
68,177,1
69,46,1
69,903,1
69,56,1
69,689,1
69,747,1
69,393,1
69,307,1
69,626,1
69,914,1
69,177,1
69,162,1
69,464,1
69,184,1
69,545,1
69,168,1
69,197,1
69,250,1
69,372,1
69,218,1
69,412,1
69,135,1
69,176,1
69,622,1
69,2,1
69,152,1
70,945,1
70,651,1
70,202,1
70,250,1
70,126,1
70,944,1
70,56,1
70,181,1
70,746,1
70,29,1
70,106,1
70,48,1
70,675,1
70,576,1
70,263,1
70,835,1
71,81,1
71,191,1
71,292,1
71,197,1
71,443,1
71,138,1
71,399,1
71,232,1
71,430,1
71,579,1
71,145,1
71,165,1
71,14,1
71,983,1
71,113,1
71,9,1
71,845,1
71,540,1
71,174,1
71,141,1
71,91,1
71,128,1
71,320,1
72,283,1
72,432,1
72,390,1
72,272,1
72,730,1
72,400,1
73,767,1
73,993,1
73,197,1
73,144,1
73,212,1
73,206,1
73,2,1
73,969,1
74,798,1
74,199,1
74,210,1
74,130,1
74,396,1
74,137,1
74,65,1
74,416,1
74,29,1
74,274,1
74,231,1
74,243,1
75,34,1
75,960,1
75,697,1
75,704,1
75,987,1
75,483,1
75,227,1
75,388,1
75,297,1
75,953,1
75,88,1
75,685,1
75,115,1
76,121,1
76,950,1
76,180,1
76,222,1
76,232,1
76,169,1
76,112,1
76,146,1
76,135,1
76,119,1
76,63,1
76,156,1
77,620,1
77,312,1
77,22,1
77,7,1
77,916,1
77,16,1
77,182,1
77,64,1
77,35,1
77,108,1
77,625,1
77,91,1
77,173,1
77,683,1
78,417,1
78,948,1
78,1009,1
78,450,1
78,273,1
78,493,1
78,484,1
78,258,1
79,390,1
79,436,1
79,460,1
79,116,1
79,550,1
79,986,1
79,488,1
80,868,1
80,191,1
80,197,1
80,250,1
80,222,1
80,8,1
80,146,1
80,135,1
80,119,1
80,914,1
81,583,1
81,184,1
81,993,1
81,202,1
81,250,1
81,96,1
81,10,1
81,103,1
81,8,1
81,165,1
81,830,1
81,71,1
81,5,1
81,167,1
81,14,1
81,240,1
81,113,1
81,174,1
81,131,1
81,52,1
81,82,1
81,128,1
81,821,1
82,81,1
82,36,1
82,87,1
82,10,1
82,667,1
82,181,1
82,172,1
82,39,1
82,132,1
82,5,1
82,247,1
82,52,1
82,899,1
82,217,1
82,184,1
82,545,1
82,993,1
82,588,1
82,830,1
82,104,1
82,167,1
82,240,1
82,131,1
82,95,1
82,622,1
83,710,1
83,104,1
83,537,1
83,895,1
83,220,1
84,158,1
84,955,1
84,640,1
84,232,1
84,362,1
84,144,1
84,645,1
84,226,1
84,54,1
84,98,1
85,104,1
86,130,1
86,24,1
86,65,1
86,626,1
86,25,1
86,684,1
86,1000,1
86,243,1
86,692,1
86,129,1
86,220,1
86,555,1
87,121,1
87,36,1
87,166,1
87,543,1
87,10,1
87,39,1
87,304,1
87,557,1
87,25,1
87,119,1
87,93,1
87,82,1
87,738,1
87,590,1
87,152,1
88,440,1
88,955,1
88,175,1
88,34,1
88,697,1
88,458,1
88,987,1
88,137,1
88,132,1
88,39,1
88,16,1
88,29,1
88,388,1
88,243,1
88,953,1
88,75,1
88,335,1
88,685,1
88,958,1
88,152,1
89,283,1
89,452,1
89,573,1
89,157,1
89,43,1
89,730,1
89,355,1
89,559,1
90,314,1
90,985,1
90,447,1
90,411,1
90,349,1
90,484,1
90,705,1
90,492,1
90,462,1
91,433,1
91,985,1
91,191,1
91,22,1
91,385,1
91,399,1
91,71,1
91,62,1
91,9,1
91,544,1
91,701,1
91,146,1
91,141,1
91,879,1
91,128,1
91,622,1
91,77,1
92,720,1
92,308,1
92,941,1
92,569,1
92,543,1
92,538,1
92,117,1
92,483,1
92,557,1
92,151,1
92,975,1
92,693,1
92,738,1
92,694,1
92,613,1
93,868,1
93,166,1
93,87,1
93,181,1
93,251,1
93,39,1
93,565,1
93,557,1
93,25,1
93,182,1
93,544,1
93,20,1
93,99,1
93,554,1
93,202,1
93,234,1
93,630,1
93,246,1
93,203,1
93,165,1
93,403,1
93,35,1
93,152,1
94,654,1
94,703,1
94,190,1
94,34,1
94,10,1
94,239,1
94,120,1
94,137,1
94,5,1
94,221,1
94,626,1
94,29,1
94,13,1
94,57,1
94,6,1
94,30,1
95,168,1
95,993,1
95,190,1
95,172,1
95,132,1
95,165,1
95,13,1
95,174,1
95,52,1
95,63,1
95,82,1
96,81,1
96,7,1
96,10,1
96,203,1
96,430,1
96,145,1
96,5,1
96,167,1
96,1000,1
96,540,1
96,173,1
96,821,1
96,66,1
96,882,1
97,970,1
97,105,1
97,130,1
97,203,1
97,65,1
97,434,1
97,167,1
97,147,1
97,4,1
98,166,1
98,84,1
98,169,1
98,112,1
98,25,1
98,1000,1
98,66,1
98,156,1
99,266,1
99,22,1
99,181,1
99,246,1
99,987,1
99,167,1
99,16,1
99,182,1
99,93,1
99,35,1
99,554,1
100,481,1
100,936,1
100,438,1
100,281,1
100,260,1
100,309,1
101,488,1
102,314,1
102,950,1
102,696,1
102,246,1
102,770,1
102,439,1
102,170,1
102,905,1
102,682,1
102,772,1
102,532,1
103,81,1
103,974,1
103,10,1
103,532,1
103,821,1
104,210,1
104,357,1
104,394,1
104,157,1
104,85,1
104,281,1
104,899,1
104,82,1
104,217,1
104,462,1
104,624,1
104,83,1
104,24,1
104,447,1
104,463,1
104,495,1
104,710,1
104,895,1
104,41,1
104,323,1
104,355,1
104,220,1
105,703,1
105,644,1
105,181,1
105,56,1
105,10,1
105,133,1
105,251,1
105,111,1
105,182,1
105,576,1
105,554,1
105,250,1
105,696,1
105,246,1
105,65,1
105,47,1
105,167,1
105,240,1
105,97,1
105,106,1
105,782,1
105,671,1
105,223,1
105,649,1
105,401,1
106,795,1
106,551,1
106,105,1
106,126,1
106,944,1
106,597,1
106,915,1
106,70,1
106,212,1
106,208,1
106,544,1
106,675,1
106,518,1
106,576,1
106,835,1
106,945,1
106,202,1
106,849,1
106,530,1
106,284,1
106,746,1
106,610,1
106,782,1
106,671,1
106,895,1
106,37,1
106,263,1
107,993,1
107,197,1
107,56,1
107,40,1
107,8,1
107,14,1
107,16,1
107,196,1
107,914,1
107,164,1
107,51,1
108,184,1
108,366,1
108,393,1
108,63,1
108,77,1
108,555,1
108,162,1
108,464,1
109,418,1
109,345,1
109,826,1
109,120,1
109,1,1
109,981,1
109,888,1
109,497,1
110,287,1
110,266,1
110,503,1
110,411,1
110,434,1
110,1009,1
110,1002,1
110,631,1
110,462,1
110,479,1
110,328,1
111,202,1
111,105,1
111,126,1
111,441,1
111,181,1
111,56,1
111,246,1
111,165,1
111,240,1
111,1009,1
111,669,1
111,1002,1
111,131,1
111,682,1
111,492,1
111,918,1
111,934,1
111,576,1
112,203,1
112,232,1
112,169,1
112,25,1
112,76,1
112,119,1
112,63,1
112,66,1
112,98,1
112,156,1
113,81,1
113,114,1
113,168,1
113,250,1
113,246,1
113,138,1
113,203,1
113,8,1
113,251,1
113,165,1
113,71,1
113,14,1
113,13,1
113,174,1
113,20,1
113,177,1
113,131,1
113,68,1
113,128,1
113,576,1
113,152,1
114,651,1
114,246,1
114,165,1
114,14,1
114,113,1
114,174,1
114,177,1
114,68,1
115,190,1
115,34,1
115,227,1
115,953,1
115,75,1
116,439,1
116,550,1
116,79,1
116,659,1
116,587,1
117,720,1
117,417,1
117,405,1
117,308,1
117,941,1
117,569,1
117,543,1
117,538,1
117,92,1
117,557,1
117,550,1
117,693,1
117,738,1
117,613,1
117,692,1
118,990,1
118,227,1
118,878,1
119,121,1
119,80,1
119,250,1
119,166,1
119,222,1
119,87,1
119,8,1
119,112,1
119,557,1
119,146,1
119,76,1
119,135,1
119,156,1
120,620,1
120,955,1
120,822,1
120,993,1
120,109,1
120,7,1
120,246,1
120,232,1
120,239,1
120,172,1
120,132,1
120,13,1
120,182,1
120,94,1
120,131,1
120,226,1
120,54,1
120,30,1
120,838,1
120,934,1
121,166,1
121,87,1
121,56,1
121,14,1
121,9,1
121,76,1
121,845,1
121,119,1
121,128,1
121,152,1
122,624,1
122,849,1
122,1008,1
122,307,1
122,373,1
122,737,1
123,994,1
123,915,1
123,304,1
123,333,1
123,535,1
123,957,1
123,264,1
124,268,1
124,688,1
124,265,1
125,449,1
125,418,1
125,360,1
126,136,1
126,134,1
126,726,1
126,10,1
126,5,1
126,70,1
126,212,1
126,111,1
126,675,1
126,712,1
126,576,1
126,835,1
126,945,1
126,202,1
126,849,1
126,530,1
126,284,1
126,746,1
126,165,1
126,240,1
126,610,1
126,935,1
126,155,1
126,106,1
126,131,1
126,37,1
126,263,1
1008,459,1
1008,122,1
1008,394,1
1008,274,1
1008,141,1
1008,426,1
1008,281,1
1008,159,1
1008,128,1
128,121,1
128,81,1
128,944,1
128,222,1
128,1008,1
128,394,1
128,138,1
128,56,1
128,274,1
128,174,1
128,914,1
128,51,1
128,141,1
128,426,1
128,159,1
128,459,1
128,191,1
128,950,1
128,250,1
128,8,1
128,71,1
128,165,1
128,14,1
128,113,1
128,9,1
128,196,1
128,845,1
128,91,1
129,86,1
129,65,1
129,39,1
129,1009,1
129,273,1
129,508,1
129,176,1
129,4,1
130,970,1
130,837,1
130,86,1
130,65,1
130,137,1
130,147,1
130,97,1
130,74,1
130,4,1
131,81,1
131,136,1
131,126,1
131,10,1
131,172,1
131,5,1
131,221,1
131,13,1
131,111,1
131,174,1
131,52,1
131,82,1
131,934,1
131,576,1
131,202,1
131,993,1
131,120,1
131,165,1
131,167,1
131,240,1
131,113,1
131,64,1
132,798,1
132,361,1
132,955,1
132,993,1
132,175,1
132,630,1
132,372,1
132,172,1
132,120,1
132,137,1
132,39,1
132,626,1
132,13,1
132,29,1
132,45,1
132,52,1
132,243,1
132,82,1
132,95,1
132,88,1
132,958,1
132,152,1
133,798,1
133,46,1
133,199,1
133,105,1
133,47,1
133,626,1
133,684,1
133,243,1
133,231,1
133,249,1
134,578,1
134,136,1
134,126,1
134,503,1
134,10,1
134,331,1
134,240,1
134,934,1
134,328,1
135,250,1
135,80,1
135,69,1
135,146,1
135,76,1
135,119,1
135,54,1
135,11,1
136,578,1
136,134,1
136,34,1
136,126,1
136,139,1
136,10,1
136,244,1
136,67,1
136,5,1
136,240,1
136,3,1
136,131,1
136,810,1
136,934,1
137,798,1
137,175,1
137,130,1
137,65,1
137,132,1
137,147,1
137,29,1
137,626,1
137,94,1
137,274,1
137,48,1
137,206,1
137,684,1
137,51,1
137,164,1
137,231,1
137,243,1
137,159,1
137,74,1
137,88,1
137,692,1
137,4,1
137,958,1
137,152,1
138,950,1
138,197,1
138,222,1
138,40,1
138,8,1
138,71,1
138,14,1
138,113,1
138,9,1
138,845,1
138,128,1
139,654,1
139,136,1
139,202,1
139,819,1
139,24,1
139,244,1
139,67,1
139,167,1
139,50,1
139,247,1
139,810,1
139,6,1
139,1004,1
139,30,1
139,769,1
139,973,1
140,857,1
140,943,1
140,672,1
140,765,1
140,917,1
140,646,1
141,459,1
141,191,1
141,250,1
141,944,1
141,1008,1
141,394,1
141,396,1
141,8,1
141,71,1
141,9,1
141,274,1
141,196,1
141,438,1
141,281,1
141,426,1
141,91,1
141,159,1
141,128,1
950,222,1
950,246,1
950,138,1
950,820,1
950,146,1
950,76,1
950,63,1
950,128,1
950,102,1
143,296,1
143,150,1
143,928,1
143,316,1
143,497,1
144,158,1
144,592,1
144,419,1
144,84,1
144,212,1
144,73,1
144,645,1
144,226,1
144,969,1
145,326,1
145,358,1
145,168,1
145,266,1
145,991,1
145,573,1
145,563,1
145,389,1
145,96,1
145,443,1
145,255,1
145,430,1
145,579,1
145,71,1
145,540,1
145,323,1
145,378,1
145,753,1
145,805,1
145,328,1
145,690,1
146,433,1
146,985,1
146,950,1
146,80,1
146,222,1
146,76,1
146,135,1
146,119,1
146,91,1
146,982,1
146,156,1
147,175,1
147,130,1
147,137,1
147,434,1
147,16,1
147,62,1
147,97,1
147,4,1
148,361,1
148,949,1
148,372,1
148,412,1
148,801,1
148,164,1
148,678,1
149,660,1
149,319,1
149,466,1
149,232,1
149,725,1
149,967,1
149,208,1
149,582,1
149,701,1
149,32,1
149,921,1
149,678,1
149,54,1
149,1006,1
149,969,1
150,143,1
150,255,1
150,296,1
150,434,1
150,636,1
150,303,1
150,321,1
150,497,1
151,441,1
151,770,1
151,92,1
151,975,1
152,61,1
152,121,1
152,955,1
152,175,1
152,166,1
152,87,1
152,137,1
152,39,1
152,251,1
152,132,1
152,177,1
152,20,1
152,798,1
152,168,1
152,234,1
152,246,1
152,69,1
152,14,1
152,113,1
152,29,1
152,48,1
152,93,1
152,243,1
152,88,1
152,958,1
971,418,1
971,50,1
971,769,1
155,720,1
155,126,1
155,419,1
155,726,1
155,687,1
155,32,1
155,613,1
156,222,1
156,112,1
156,76,1
156,146,1
156,119,1
156,982,1
156,66,1
156,98,1
157,286,1
157,418,1
157,452,1
157,573,1
157,345,1
157,398,1
157,394,1
157,648,1
157,495,1
157,104,1
157,281,1
157,41,1
157,730,1
157,89,1
157,355,1
157,217,1
157,559,1
158,191,1
158,84,1
158,144,1
158,226,1
159,459,1
159,686,1
159,1008,1
159,394,1
159,359,1
159,137,1
159,274,1
159,342,1
159,141,1
159,128,1
159,456,1
160,990,1
160,549,1
160,935,1
160,881,1
936,481,1
936,977,1
936,929,1
936,851,1
936,954,1
936,775,1
936,511,1
936,565,1
936,940,1
936,979,1
936,100,1
936,679,1
162,184,1
162,46,1
162,545,1
162,903,1
162,689,1
162,69,1
162,393,1
162,445,1
162,218,1
162,307,1
162,626,1
162,570,1
162,108,1
162,176,1
162,622,1
162,555,1
162,464,1
163,967,1
163,840,1
163,878,1
163,740,1
163,521,1
163,835,1
164,949,1
164,175,1
164,609,1
164,56,1
164,40,1
164,372,1
164,8,1
164,137,1
164,412,1
164,107,1
164,9,1
164,914,1
164,64,1
164,51,1
164,223,1
164,148,1
165,81,1
165,868,1
165,126,1
165,251,1
165,221,1
165,13,1
165,111,1
165,174,1
165,177,1
165,52,1
165,918,1
165,128,1
165,934,1
165,576,1
165,583,1
165,114,1
165,168,1
165,250,1
165,8,1
165,71,1
165,14,1
165,113,1
165,240,1
165,403,1
165,93,1
165,131,1
165,68,1
165,95,1
166,121,1
166,250,1
166,87,1
166,203,1
166,246,1
166,39,1
166,557,1
166,33,1
166,25,1
166,119,1
166,93,1
166,152,1
166,98,1
167,81,1
167,993,1
167,819,1
167,105,1
167,592,1
167,22,1
167,630,1
167,96,1
167,10,1
167,181,1
167,139,1
167,246,1
167,240,1
167,247,1
167,97,1
167,182,1
167,52,1
167,131,1
167,82,1
167,99,1
167,217,1
167,401,1
168,246,1
168,203,1
168,69,1
168,145,1
168,251,1
168,165,1
168,113,1
168,13,1
168,174,1
168,20,1
168,177,1
168,52,1
168,68,1
168,95,1
168,735,1
168,152,1
169,7,1
169,112,1
169,76,1
169,1000,1
169,982,1
169,66,1
169,98,1
170,620,1
170,522,1
170,675,1
170,625,1
170,102,1
171,446,1
171,736,1
171,888,1
171,981,1
171,962,1
172,955,1
172,993,1
172,120,1
172,132,1
172,13,1
172,25,1
172,52,1
172,131,1
172,82,1
172,95,1
172,226,1
172,838,1
172,934,1
173,180,1
173,96,1
173,7,1
173,635,1
173,704,1
173,865,1
173,426,1
173,26,1
173,77,1
174,81,1
174,868,1
174,114,1
174,168,1
174,197,1
174,250,1
174,8,1
174,165,1
174,71,1
174,14,1
174,113,1
174,13,1
174,845,1
174,177,1
174,52,1
174,131,1
174,95,1
174,128,1
174,576,1
175,798,1
175,955,1
175,372,1
175,137,1
175,132,1
175,39,1
175,147,1
175,626,1
175,29,1
175,48,1
175,823,1
175,164,1
175,243,1
175,88,1
175,19,1
175,854,1
175,958,1
175,152,1
176,545,1
176,34,1
176,24,1
176,696,1
176,69,1
176,218,1
176,626,1
176,674,1
176,684,1
176,363,1
176,41,1
176,939,1
176,2,1
176,737,1
176,129,1
176,162,1
176,220,1
177,114,1
177,168,1
177,697,1
177,69,1
177,165,1
177,14,1
177,113,1
177,179,1
177,388,1
177,174,1
177,20,1
177,895,1
177,68,1
177,152,1
178,183,1
178,185,1
179,348,1
179,57,1
179,177,1
179,20,1
180,76,1
180,173,1
181,105,1
181,819,1
181,944,1
181,56,1
181,714,1
181,70,1
181,212,1
181,247,1
181,111,1
181,182,1
181,52,1
181,82,1
181,99,1
181,217,1
181,576,1
181,554,1
181,202,1
181,588,1
181,246,1
181,167,1
181,240,1
181,680,1
181,93,1
181,35,1
182,993,1
182,202,1
182,105,1
182,22,1
182,7,1
182,246,1
182,181,1
182,120,1
182,167,1
182,878,1
182,645,1
182,93,1
182,35,1
182,99,1
182,226,1
182,77,1
182,576,1
182,554,1
183,178,1
183,185,1
184,81,1
184,46,1
184,545,1
184,36,1
184,903,1
184,10,1
184,193,1
184,916,1
184,69,1
184,830,1
184,393,1
184,445,1
184,218,1
184,626,1
184,29,1
184,82,1
184,108,1
184,622,1
184,19,1
184,555,1
184,162,1
184,464,1
185,178,1
185,183,1
186,187,1
186,204,1
186,201,1
187,186,1
187,204,1
187,201,1
187,805,1
188,189,1
188,194,1
188,192,1
189,194,1
189,188,1
189,192,1
190,34,1
190,227,1
190,29,1
190,13,1
190,94,1
190,953,1
190,95,1
190,115,1
191,158,1
191,80,1
191,56,1
191,8,1
191,71,1
191,983,1
191,9,1
191,141,1
191,91,1
191,128,1
192,189,1
192,194,1
192,188,1
193,184,1
193,200,1
193,830,1
193,195,1
193,198,1
194,189,1
194,188,1
194,192,1
195,200,1
195,869,1
195,193,1
195,304,1
195,198,1
196,250,1
196,197,1
196,944,1
196,56,1
196,40,1
196,8,1
196,14,1
196,218,1
196,107,1
196,914,1
196,51,1
196,141,1
196,128,1
197,868,1
197,993,1
197,80,1
197,250,1
197,138,1
197,40,1
197,69,1
197,71,1
197,14,1
197,73,1
197,107,1
197,13,1
197,196,1
197,174,1
197,845,1
197,51,1
197,245,1
197,2,1
198,200,1
198,193,1
198,195,1
199,677,1
199,210,1
199,566,1
199,27,1
199,133,1
199,47,1
199,674,1
199,231,1
199,74,1
199,638,1
200,869,1
200,193,1
200,304,1
200,195,1
200,198,1
201,186,1
201,187,1
201,204,1
202,654,1
202,795,1
202,81,1
202,551,1
202,126,1
202,139,1
202,181,1
202,244,1
202,70,1
202,221,1
202,212,1
202,111,1
202,182,1
202,30,1
202,576,1
202,934,1
202,973,1
202,835,1
202,849,1
202,530,1
202,284,1
202,240,1
202,106,1
202,93,1
202,682,1
202,131,1
202,35,1
202,810,1
202,6,1
203,868,1
203,168,1
203,250,1
203,166,1
203,96,1
203,112,1
203,251,1
203,113,1
203,97,1
203,25,1
203,1000,1
203,93,1
203,20,1
203,66,1
204,186,1
204,187,1
204,201,1
205,708,1
205,990,1
205,592,1
205,734,1
205,866,1
205,697,1
205,870,1
205,565,1
205,733,1
205,863,1
205,931,1
205,593,1
205,765,1
205,404,1
206,798,1
206,137,1
206,212,1
206,73,1
206,208,1
206,969,1
207,211,1
207,216,1
207,64,1
207,209,1
208,466,1
208,725,1
208,701,1
208,106,1
208,782,1
208,740,1
208,206,1
208,149,1
208,678,1
208,739,1
208,788,1
208,969,1
209,207,1
209,211,1
209,216,1
210,61,1
210,199,1
210,829,1
210,944,1
210,104,1
210,674,1
210,29,1
210,1000,1
210,231,1
210,877,1
210,41,1
210,74,1
210,217,1
210,2,1
